RecipeID,Description,Status,Release,Comments,Approved,Approved By,Recipe Request,Request Single Recipe,Request Recipe Range
247,Rich Mocha,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
248,Iced Mocha,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
249,Rich Iced Mocha,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
250,Crushed Ice,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
251,Cold Milk,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
252,Chocolate Cake Batter,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
253,Chocolate Cake,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
254,Ground Meat,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
255,Holtburger,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
256,Healing Holtburger,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
257,Mana Holtburger,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
258,Hearty Holtburger,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
259,Hearty Healing Holtburger,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
260,Hearty Mana Holtburger,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
261,Apple Juice,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
262,Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
263,Healing Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
264,Mana Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
265,Hearty Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
266,Hearty Healing Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
267,Hearty Mana Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
268,Spiced Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
269,Healing Spiced Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
270,Mana Spiced Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
271,Hearty Spiced Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
272,Hearty Mana Spiced Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
273,Hearty Healing Spiced Applesauce,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
274,Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
275,Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
276,Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
277,Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
278,Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
279,Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
280,Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
281,Rabbit Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
282,Rabbit Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
283,Rabbit Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
284,Rabbit Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
285,Rabbit Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
286,Rabbit Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
287,Rabbit Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
288,Ground Rabbit,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
289,Spicy Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
290,Drudge Gut Sausage,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
291,Candied Apple,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
292,Dark Chocolate Candy Bar,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
293,Milk Chocolate Candy Bar,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
294,Cooked Pumpkin,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
295,Pumpkin Liquid,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
296,Sweetened Pumpkin,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
297,Spiced Pumpkin,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
298,Pumpkin Pie Filling,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
299,Pumpkin Pie,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
300,Healing Pumpkin Pie,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
301,Mana Pumpkin Pie,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
302,Hearty Pumpkin Pie,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
303,Hearty Healing Pumpkin Pie,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
304,Hearty Mana Pumpkin Pie,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
305,Pumpkin Soup,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
306,Healing Pumpkin Soup,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
307,Mana Pumpkin Soup,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
308,Hearty Pumpkin Soup,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
309,Hearty Healing Pumpkin Soup,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
310,Hearty Mana Pumpkin Soup,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
311,Jack o' Lantern,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
312,Superior Jack o' Lantern,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
313,Bundle of Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
314,Bundle of Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
315,Bundle of Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
316,Bundle of Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
317,Bundle of Greater Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
318,Bundle of Greater Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
319,Bundle of Greater Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
320,Bundle of Greater Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
321,Bundle of Greater Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
322,Bundle of Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
323,Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
324,Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
325,Acid Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
326,Acid Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
327,Armor Piercing Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
328,Armor Piercing Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
329,Blunt Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
330,Blunt Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
331,Broadhead Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
332,Broadhead Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
333,Fire Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
334,Fire Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
335,Frog Crotch Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
336,Frog Crotch Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
337,Frost Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
338,Frost Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
339,Lightning Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
340,Lightning Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
341,Greater Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
342,Greater Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
343,Greater Acid Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
344,Greater Acid Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
345,Greater Armor Piercing Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
346,Greater Armor Piercing Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
347,Greater Blunt Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
348,Greater Blunt Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
349,Greater Broadhead Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
350,Greater Broadhead Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
351,Greater Fire Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
352,Greater Fire Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
353,Greater Frog Crotch Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
354,Greater Frog Crotch Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
355,Greater Frost Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
356,Greater Frost Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
357,Greater Lightning Arrow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
358,Greater Lightning Quarrel,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
359,Bundle of Greater Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
360,Bundle of Greater Armor Piercing Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
361,Bundle of Greater Blunt Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
362,Bundle of Greater Broad Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
363,Bundle of Greater Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
364,Bundle of Greater Frog Crotch Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
365,Bundle of Greater Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
366,Bundle of Greater Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
367,Bundle of Greater Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
368,Bundle of Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
369,Bundle of Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
370,Bundle of Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
371,Bundle of Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
372,Bundle of Greater Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
373,Bundle of Greater Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
374,Bundle of Greater Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
375,Bundle of Greater Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
376,Bundle of Greater Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
377,Bundle of Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
378,Bundle of Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
379,Bundle of Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
380,Bundle of Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
381,Bundle of Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
382,Bundle of Greater Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
383,Bundle of Greater Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
384,Bundle of Greater Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
385,Bundle of Greater Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
386,Bundle of Greater Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
387,Bundle of Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
388,Bundle of Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
389,Bundle of Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
390,Bundle of Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
391,Bundle of Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
392,Bundle of Greater Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
393,Bundle of Greater Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
394,Bundle of Greater Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
395,Bundle of Greater Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
396,Bundle of Greater Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
397,Bundle of Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
398,Bundle of Quarrelshafts,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
399,Bundle of Arrowshafts,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
400,Jack o' Lantern,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
401,Superior Jack o' Lantern,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
402,Spike,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
